ordemdecompra,avulso,paineis,portaaluminio,vidros,pecaspintadas,tapecaria,serralheria,cabide,trilho,volmod,avulsol,paineisl,portaaluminiol,vidrosl,pecaspintadasl,tapecarial,serralherial,cabidel,trilhol,modulosl,avulsoq,paineisq,portaaluminioq,vidrosq,pecaspintadasq,tapecariaq,serralheriaq,cabideq,trilhoq,modulosq,totalvolumes
4200533601,true,true,false,false,false,false,false,false,false,true,BOX 1,MEIO,,,,,,,,MEIO,1,,0,0,0,0,0,0,0,12,13
4200533801,true,true,true,false,false,false,false,true,false,true,BOX 7,BOX 9,BOX 5,,,,,BOX 9,,BOX 9,1,,1,0,0,0,0,1,0,27,30
4200534001,true,false,true,false,false,false,false,false,false,true,BOX 4,,BOX 10,,,,,,,MEIO,1,0,1,0,0,0,0,0,0,13,15
4200534201,true,false,false,false,false,false,false,false,false,true,BOX 34,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,7,8
4200534401,true,false,true,false,false,false,false,false,false,true,BOX 2,,BOX 9,,,,,,,ILHA,1,0,2,0,0,0,0,0,0,5,8
4200534801,true,false,false,false,false,false,false,false,false,true,BOX 36,,,,,,,,,BOX 7,2,0,0,0,0,0,0,0,0,24,26
4200534802,true,false,false,false,false,false,false,false,false,true,BOX 1,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,4,5
4200534901,true,false,false,false,false,false,false,false,false,true,BOX 27,,,,,,,,,MEIO,2,0,0,0,0,0,0,0,0,98,100
4200535101,true,false,false,false,false,false,false,false,false,true,BOX 1,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,1,2
4200535401,true,true,false,false,false,false,false,false,false,true,BOX 11,BOX 7,,,,,,,,BOX 7,1,,0,0,0,0,0,0,0,40,41
4200535402,true,false,false,false,false,false,false,false,false,true,BOX 11,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,2,3
4200535403,true,false,false,false,false,false,false,false,false,true,BOX 11,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,7,8
4200535501,true,false,false,false,false,false,false,false,false,true,BOX 18,,,,,,,,,BOX 8,1,0,0,0,0,0,0,0,0,49,50
4200535601,true,false,false,false,false,false,false,false,false,true,BOX 14,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,62,63
4200535602,true,false,true,false,false,false,false,false,false,true,BOX 07,,BOX 07,,,,,,,MEIO,1,0,1,0,0,0,0,0,0,5,7
4200535603,true,false,false,false,false,false,false,true,true,true,BOX 18,,,,,,,BOX 11,BOX 11,BOX 11,1,0,0,0,0,0,0,1,1,47,50
4200535701,true,false,false,false,false,false,false,false,false,true,BOX 14,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,4,5
4200535702,true,false,true,false,false,false,false,false,true,true,BOX 14,,BOX 8,,,,,,INSTALADOS,ILHA,1,0,2,0,0,0,0,0,1,4,8
4200535703,true,true,false,false,false,false,false,false,false,false,BOX 14,BOX 7,,,,,,,,,1,6,0,0,0,0,0,0,0,,7
4200535704,true,false,false,false,false,false,true,false,false,true,BOX 14,,,,,,OK,,,ILHA,1,0,0,0,0,0,1,0,0,3,5
4200535801,true,false,false,true,false,false,false,false,false,true,BOX 14,,,BOX 10,,,,,,BOX 9,1,0,0,1,0,0,0,0,0,15,17
4200536001,true,false,false,false,false,false,false,false,false,true,BOX 3,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,1,2
4200536101,true,true,true,false,false,false,false,false,false,true,36,MEIO,BOX 7,,,,,,,MEIO,2,6,1,0,0,0,0,0,0,55,64
4200536102,true,false,false,false,false,false,false,false,false,true,BOX 36,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,4,5
4200536301,true,false,true,false,false,false,false,false,false,true,BOX 24,,BOX 04,,,,,,,MEIO,2,0,1,0,0,0,0,0,0,28,31
4200536302,true,false,true,false,false,false,false,false,false,true,BOX 05,,BOX 04,,,,,,,ILHA,1,0,3,0,0,0,0,0,0,12,16
4200536303,true,true,false,false,false,false,false,false,false,true,BOX 04,PAREDE,,,,,,,,PAREDE,1,2,0,0,0,0,0,0,0,8,11
4200536304,true,false,true,false,false,false,false,true,false,true,BOX 26,,BOX 06 E 08,,,,,BOX 02,,BOX 02,2,0,8,0,0,0,0,1,0,64,75
4200536305,true,true,false,false,false,false,false,false,false,true,BOX 29,BOX 09,,,,,,,,BOX 09,1,,0,0,0,0,0,0,0,46,47
4200536306,true,true,false,false,false,false,false,false,false,true,BOX 02,BOX 11,,,,,,,,BOX 11,1,1,0,0,0,0,0,0,0,2,4
4200536307,true,false,false,false,false,false,false,false,false,true,BOX 05,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,2,3
4200536308,true,false,false,false,false,false,false,false,false,true,BOX 03,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,4,5
4200536309,true,false,false,false,false,false,false,false,false,true,BOX 03,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,4,5
4200536401,true,false,false,true,false,false,false,false,false,true,BOX 26,,,BOX 10,,,,,,MEIO,3,0,0,2,0,0,0,0,0,80,85
4200536601,true,false,false,false,false,false,false,false,false,true,BOX 27,,,,,,,,,ILHA,2,0,0,0,0,0,0,0,0,59,61
4200536602,true,true,false,false,false,false,false,false,false,true,BOX 3,BOX 2,,,,,,,,BOX 2,1,,0,0,0,0,0,0,0,40,41
4200536603,true,false,true,false,false,false,false,false,false,true,BOX 3,,BOX 09,,,,,,,ILHA,1,0,2,0,0,0,0,0,0,10,13
4200536604,true,false,true,false,false,false,false,false,false,true,BOX 3,,BOX 09,,,,,,,ILHA,1,0,2,0,0,0,0,0,0,11,14
4200536605,true,false,false,false,false,false,false,false,false,true,BOX 03,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,7,8
4200536701,true,true,false,false,false,false,false,false,false,true,BOX 1,BOX 9,,,,,,,,BOX 9,1,,0,0,0,0,0,0,0,39,40
4200536801,true,false,true,false,false,false,false,false,false,true,BOX 2,,BOX 8,,,,,,,ILHA,1,0,2,0,0,0,0,0,0,6,9
4200536802,true,true,true,false,false,false,true,false,false,true,BOX 17,BOX 8,BOX 8,,,,BOX 8,,,BOX 8,1,,2,0,0,0,1,0,0,14,18
4200536803,true,true,false,false,false,false,false,false,false,false,BOX 2,BOX 2,,,,,,,,,1,6,0,0,0,0,0,0,0,0,7
4200537201,true,false,true,false,false,false,false,false,false,true,BOX 03,,BOX 09,,,,,,,MEIO,1,0,2,0,0,0,0,0,0,16,17
4200537202,true,true,false,false,false,false,false,false,false,true," BOX 07",BOX 11,,,,,,,,BOX 11,1,3,0,0,0,0,0,0,0,3,7
4200537203,true,true,false,false,false,false,false,false,false,true,BOX 05,BOX 08,,,,,,,,BOX 08,1,1,0,0,0,0,0,0,0,13,14
4200537301,true,false,true,false,false,false,false,false,false,true,BOX 21,,BOX 9,,,,,,,MEIO,1,0,2,0,0,0,0,0,0,72,75
4200537501,true,false,false,false,false,false,false,false,false,true,BOX 06,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,26,27
4200537502,true,true,false,false,false,false,false,true,false,true,BOX 12,BOX 08,,,,,,,,,1,1,0,0,0,0,0,1,0,34,37
4200537701,true,false,false,false,false,false,false,false,false,true,BOX 10,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,14,15
4200537702,true,true,false,false,false,false,false,false,false,true,BOX 03,BOX 11,,,,,,,,BOX 11,1,,0,0,0,0,0,0,0,19,20
4200537703,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,1,2
4200537704,true,false,false,false,false,false,false,false,false,true,BOX 07,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,6,7
4200537705,false,true,false,true,false,false,false,false,false,false,,BOX 05,,BOX 05,,,,,,,0,1,0,1,0,0,0,0,0,0,1
4200537706,true,false,false,false,false,false,false,false,false,true,BOX 02,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,1,2
4200537707,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,1,2
4200537708,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,1,2
4200537709,true,false,true,false,false,false,false,false,false,true,BOX 06,,BOX 05,,,,,,,BOX 05,1,0,2,0,0,0,0,0,0,27,30
4200537710,true,false,false,false,false,false,false,false,false,true,BOX 05,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,8,9
4200537901,true,false,false,false,false,false,false,false,false,true,BOX 30,,,,,,,,,MEIO,2,0,0,0,0,0,0,0,0,28,30
4200537902,true,false,false,false,false,false,false,false,false,true,BOX 2,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,1,2
4200538301,true,true,false,false,false,false,false,false,false,true,BOX 23,MEIO,,,,,,,,MEIO,3,2,0,0,0,0,0,0,0,44,49
4200538302,true,false,false,false,false,false,false,false,false,true,BOX 04,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,7,8
4200538303,true,false,true,false,false,false,false,false,false,true,BOX 03,,BOX 15,,,,,,,ILHA,1,0,1,0,0,0,0,0,0,4,5
4200538304,true,true,false,false,false,false,false,false,false,true,BOX 04,PAREDE,,,,,,,,ILHA,1,3,0,0,0,0,0,0,0,8,12
4200538901,false,true,false,false,false,false,false,false,false,false,,BOX 6,,,,,,,,,0,3,0,0,0,0,0,0,0,0,3
4200539101,true,false,false,false,false,false,false,false,false,true,20,,,,,,,,,MEIO,2,0,0,0,0,0,0,0,0,58,60
4200539102,true,false,false,true,false,false,false,false,false,true,BOX 1,,,BOX 2,,,,,,MEIO,1,0,0,1,0,0,0,0,0,7,9
4200539103,true,false,false,false,false,false,false,true,false,true,BOX 35,,,,,,,BOX 5,,BOX 5,2,0,0,0,0,0,0,1,0,30,32
4200539104,true,false,true,false,false,false,false,true,false,true,"  BOX 36",,BOX 15,,,,,BOX 5,,BOX 5,2,0,2,0,0,0,0,1,0,20,24
4200539105,true,false,true,false,false,false,false,false,true,true,BOX 04,,BOX 15,,,,,,MEIO,MEIO,1,0,1,0,0,0,0,0,2,3,7
4200539201,true,false,false,false,false,false,false,false,false,true,BOX 2,,,,,,,,,BOX 10,1,0,0,0,0,0,0,0,0,1,2
4200539301,true,true,false,false,false,false,false,false,false,true,BOX 4,BOX 10,,,,,,,,BOX 10,1,,0,0,0,0,0,0,0,13,14
4200539302,true,false,false,false,false,false,false,false,false,true,BOX 4,,,,,,,,,BOX 2,1,0,0,0,0,0,0,0,0,6,7
4200539601,true,false,false,false,false,false,false,true,false,true,BOX 7,,,,,,,BOX 8,,BOX 8,1,0,0,0,0,0,0,1,0,45,47
4200539701,true,true,false,false,false,false,false,false,false,true,BOX 17,BOX 5,,,,,,,,BOX 5,1,,0,0,0,0,0,0,0,57,58
4200539801,true,true,false,false,false,false,false,true,false,true,BOX 22,PAREDE,,,,,,PAREDE,,PAREDE,1,,0,0,0,0,0,1,0,52,54
4200539901,true,true,false,false,false,false,true,false,false,true,BOX 21,MEIO,,,,,MEIO,,,MEIO,2,1,0,0,0,0,1,0,0,83,86
4200539902,true,false,false,false,false,false,false,false,false,true,BOX 03,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,5,6
4200539903,true,true,false,false,false,false,false,true,true,true,BOX 26,JUNTOS B 11,,,,,,BOX 11,BOX 11,BOX 11,2,,0,0,0,0,0,1,1,71,75
4200539904,false,false,true,false,false,false,false,false,false,true,BOX 19,,BOX 12,,,,,,,BOX ILHA,1,0,4,0,0,0,0,0,0,3,8
4200540001,true,false,false,false,false,false,false,false,false,true,BOX 4,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,3,4
4200540101,true,true,false,false,false,false,false,false,false,true,BOX 22,MEIO,,,,,,,,MEIO,1,,0,0,0,0,0,0,0,12,13
4200540102,true,false,true,true,false,false,false,false,false,true,BOX 4,,BOX 9,BOX 9,,,,,,ILHA,1,0,2,4,0,0,0,0,0,7,14
4200540103,true,false,false,false,false,false,false,false,false,true,BOX 7,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,1,2
4200540201,true,false,true,false,false,false,false,false,false,true,BOX 27,,BOX 9,,,,,,,MEIO,2,0,2,0,0,0,0,0,0,63,67
4200540301,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,1,2
4200540302,true,false,false,false,false,false,false,false,false,true,BOX 02,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,1,2
4200540701,true,false,true,true,false,false,true,false,false,true," BOX 10",,OK,OK,,,MEIO,,,MEIO,1,0,0,1,0,0,1,0,0,35,37
4200540702,true,false,true,false,false,false,false,false,false,true,BOX 02,,BOX 04,,,,,,,ILHA,1,0,2,0,0,0,0,0,0,6,9
4200540801,true,false,true,true,false,false,false,false,false,true,BOX 26,,BOX 10,BOX 10,,,,,,MEIO,2,0,1,5,0,0,0,0,0,99,107
4200540802,true,false,false,true,false,false,false,false,false,true,BOX 10,,,ILHA,,,,,,ILHA,1,0,0,2,0,0,0,0,0,7,10
4200540803,true,true,true,false,false,false,false,false,false,true,BOX 17,BOX 07,BOX 10,,,,,,,BOX 07,2,,2,0,0,0,0,0,0,63,67
4200540804,true,false,false,false,false,false,false,false,false,true,BOX 14,,,,,,,,,BOX 02,1,0,0,0,0,0,0,0,0,25,26
4200540805,true,false,false,false,false,false,true,false,false,true,BOX 11,,,,,,BOX 08,,,BOX 08,1,0,0,0,0,0,1,0,0,6,7
4200540806,false,true,false,false,false,false,false,false,false,true,,BOX 09,,,,,,,,BOX 09,0,1,0,0,0,0,0,0,0,3,4
4200540807,true,false,false,false,false,false,false,false,false,true,BOX 07,,,,,,,,,BOX 08,1,0,0,0,0,0,0,0,0,2,3
4200540901,true,false,false,false,false,false,false,true,false,true,BOX 11,,,,,,,BOX 10,,BOX 10,2,0,0,0,0,0,0,2,0,32,34
4200540902,true,false,false,false,false,false,false,false,false,true,BOX 06,,,,,,,,,BOX 10,1,0,0,0,0,0,0,0,0,21,22
4200541201,true,false,false,false,false,false,false,false,false,true,BOX 02,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,3,4
4200541202,true,false,false,false,false,false,false,false,false,true,BOX 02,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,3,4
4200541301,true,true,false,false,false,false,false,false,false,true,BOX 07,ILHA,,,,,,,,ILHA,1,2,0,0,0,0,0,0,0,10,13
4200541401,true,false,true,false,false,false,false,false,false,true,BOX 26,,BOX 09,,,,,,,MEIO,3,0,4,0,0,0,0,0,0,34,41
4200541402,true,true,false,false,false,false,false,false,false,true,BOX 23,BOX 02,,,,,,,,BOX 02,2,3,0,0,0,0,0,0,0,30,35
4200541403,true,true,true,false,false,false,false,false,false,true,BOX 21,BOX 07,BOX 09,,,,,,,BOX 07,2,3,1,0,0,0,0,0,0,40,46
4200541404,false,false,true,false,false,false,false,false,false,false,BOX 8,,BOX 09,,,,,,,ILHA,1,0,2,0,0,0,0,0,0,2,3
4200541501,true,false,false,false,false,false,false,false,false,true,BOX 31,,,,,,,,,MEIO,3,0,0,0,0,0,0,0,0,47,50
4200541601,true,false,false,false,false,false,false,false,false,true,BOX 26,,,,,,,,,MEIO,3,0,0,0,0,0,0,0,0,64,67
4200541602,true,false,false,false,false,false,false,false,false,true,BOX 8,,,,,,,,,BOX 7,2,0,0,0,0,0,0,0,0,14,15
4200541603,true,false,false,false,false,false,false,false,false,true,BOX 1,,,,,,,,,BOX 6,1,0,0,0,0,0,0,0,0,8,9
4200541604,true,false,false,false,false,false,false,true,false,true,BOX 28,,,,,,,BOX 10,,BOX 10,1,0,0,0,0,0,0,1,0,47,49
4200541605,true,true,false,false,false,false,false,false,false,true,BOX 2,,,,,,,,,BOX 8,1,,0,0,0,0,0,0,0,10,11
4200541606,true,false,true,false,false,false,false,false,false,true,BOX 2,,BOX 7,,,,,,,ILHA,1,0,2,0,0,0,0,0,0,5,8
4200541801,true,false,false,false,false,false,false,false,true,true,BOX 23,,,,,,,,MEIO,MEIO,3,0,0,,0,0,0,0,1,104,108
4200541802,false,false,false,false,false,false,false,false,false,false,BOX 13,,,,,,,,,BOX 09,1,0,0,0,0,0,0,0,0,8,9
4200541803,true,false,false,false,false,false,false,false,false,true,BOX 1,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,11,12
4200541804,true,false,true,true,false,false,false,false,false,true,BOX 25,,11,11,,,,,,BOX 11,1,0,1,2,0,0,0,0,0,20,24
4200541805,false,false,false,false,false,false,false,false,false,false,BOX 01,,,,,,,,,BOX 08,1,0,0,0,0,0,0,0,0,1,2
4200541806,false,false,false,false,false,false,false,false,false,false,box 26,,box 11,,,,,juntos,,meio,3,0,2,0,0,0,0,0,0,67,72
4200541807,true,false,false,false,false,false,false,false,false,true,BOX 12,,,,,,,,,BOX  8,1,0,0,0,0,0,0,0,0,31,0
4200541808,true,false,false,false,false,false,false,false,false,true,01,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,3,4
4200541809,true,false,false,false,false,false,false,false,false,false,box 01,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,2,3
4200541901,true,false,false,false,false,false,false,false,false,true,BOX 29,,,,,,,,,BOX 09,1,0,0,0,0,0,0,0,0,30,31
4200542102,true,true,false,false,false,false,false,false,false,true,BOX 05,BOX 08,,,,,,,,BOX 08,1,2,0,0,0,0,0,0,0,5,6
4200542201,true,false,true,false,false,false,false,false,false,true," BOX 26",,BOX 10,,,,,,,MEIO,2,0,2,0,0,0,0,0,0,84,88
4200542202,true,false,false,false,false,false,false,false,false,true,BOX 17,,,,,,,,,BOX 8,1,0,0,0,0,0,0,0,0,25,26
4200542203,true,false,true,false,false,false,false,false,false,true," BOX 2",,BOX 16,,,,,,,ILHA,1,0,2,0,0,0,0,0,0,6,9
4200542301,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,BOX 08,1,0,0,0,0,0,0,0,0,7,8
4200542401,true,false,false,false,false,false,false,false,false,true,BOX 4,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,22,23
4200542402,false,true,false,false,false,false,false,false,false,false,,BOX 8,,,,,,,,,0,4,0,0,0,0,0,0,0,0,4
4200542601,true,false,false,false,false,false,false,false,false,true,BOX 10,,,,,,,,,BOX 09 E 10,1,0,0,0,0,0,0,0,0,9,10
4200542701,true,false,false,false,false,false,false,false,false,true,BOX 26,,,,,,,,,MEIO,2,0,0,0,0,0,0,0,0,66,68
4200542702,true,false,false,false,false,false,false,true,true,true,BOX 23,,,,,,,BOX 9,BOX 9,BOX 9,1,0,0,0,0,0,0,1,1,37,40
4200542703,true,false,true,false,false,false,false,false,false,true,BOX 6,,BOX 10,,,,,,,MEIO,1,0,2,0,0,0,0,0,0,6,9
4200542801,true,false,false,false,false,false,false,false,false,true,BOX 2,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,2,3
4200542901,true,true,false,false,false,false,false,false,false,true,BOX 1,ILHA,,,,,,,,ILHA,1,3,0,0,0,0,0,0,0,2,6
4200543001,true,false,false,false,false,false,false,false,false,true,BOX 12,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,45,46
4200543002,true,false,false,false,false,false,false,false,false,true,BOX 2,,,,,,,,,BOX 9,1,0,0,0,0,0,0,0,0,7,8
4200543003,true,false,false,false,false,false,false,false,false,true,BOX 2,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,9,10
4200543201,true,false,false,false,false,false,false,false,false,true,BOX 15,,,,,,,,,BOX 15,1,0,0,0,0,0,0,0,0,1,2
4200543501,true,false,true,false,false,false,false,false,false,true,BOX 26,,BOX 7,,,,,,,BOX 07,3,0,2,0,0,0,0,0,0,66,71
4200543502,true,true,false,true,false,false,false,false,false,true,BOX 02,BOX 18,,BOX 03,,,,,,BOX 18,1,3,0,1,0,0,0,0,0,11,16
4200543503,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,BOX 15,1,0,0,0,0,0,0,0,0,1,2
4200543504,true,true,true,false,false,false,false,false,false,true,BOX 33,BOX 05,BOX 10,,,,,,,BOX 05,2,3,2,0,0,0,0,0,0,39,46
4200543505,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,BOX 15,1,0,0,0,0,0,0,0,0,1,2
4200543506,true,true,false,false,false,false,false,true,true,true,BOX 18,BOX 18,,,,,,BOX 18,BOX 18,BOX 18,2,3,0,0,0,0,0,1,1,41,45
4200543601,true,false,false,false,false,false,true,false,false,true,BOX 16,,,,,,BOX 8,,,BOX 11,1,0,0,0,0,0,1,0,0,2,0
4200543602,true,false,false,false,false,false,true,false,false,true,BOX 20,,,,,,MEIO,,,BOX 11,1,0,0,0,0,0,2,0,0,2,3
4200543701,true,false,false,false,false,false,false,false,false,true,BOX 26,,,,,,,,,MEIO,3,0,0,0,0,0,0,0,0,76,79
4200543702,true,false,false,false,false,false,false,true,false,true,BOX 12,,,,,,,BOX 4,,BOX 4,1,0,0,0,0,0,0,1,0,41,43
4200543703,true,false,false,false,false,false,false,true,false,true,box 14,,,,,,,box 8,,BOX 8,1,0,0,0,0,0,0,1,0,53,54
4200543704,true,false,false,false,false,false,false,false,false,true,BOX 12,,,,,,,,,BOX 8,1,0,0,0,0,0,0,0,0,8,9
4200543705,true,false,false,false,false,false,false,false,false,true,BOX 12,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,2,3
4200543706,true,false,false,false,false,false,false,false,false,true,BOX 12,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,1,2
4200543707,true,false,false,false,false,false,false,false,false,true,BOX 5,,,,,,,,,BOX 5,1,0,0,0,0,0,0,0,0,1,2
4200544001,true,true,false,false,false,false,false,false,false,true,BOX 15,BOX 8,,,,,,,,BOX 8,1,,0,0,0,0,0,0,0,13,14
4200544101,true,false,false,false,false,false,false,false,false,true,BOX 01,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,1,2
4200544201,true,true,false,false,false,false,false,false,false,true,BOX 2,MEIO,,,,,,,,MEIO,1,,0,0,0,0,0,0,0,9,10
4200544301,false,false,false,false,false,false,false,false,false,false,,,,,,,,,,,,0,0,0,0,0,0,0,0,,
4200544302,true,true,false,false,false,false,false,false,false,true," BOX4",MEIO,,,,,,,,MEIO,1,,0,0,0,0,0,0,0,37,38
4200544303,true,false,false,false,false,false,false,false,false,true,,,,,,,,,,,1,0,0,0,0,0,0,0,0,12,13
4200544304,true,true,false,false,false,false,false,false,false,true,BOX 10,MEIO,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,27,28
4200544305,true,true,false,false,false,false,false,false,false,true," BOX 10",MEIO,,,,,,,,MEIO,1,4,0,0,0,0,0,0,0,22,28
4200544306,true,true,false,false,false,false,false,false,false,true," BOX 4",MEIO,,,,,,,,MEIO,1,,0,0,0,0,0,0,0,40,41
4200544307,true,false,false,false,false,false,false,false,false,true,BOX 17,,,,,,,,,BOX 10,1,0,0,0,0,0,0,0,0,35,36
4200544308,true,true,false,false,false,false,false,false,false,true,,,,,,,,,,,1,,0,0,0,0,0,0,0,32,33
4200544309,true,true,false,false,false,false,false,false,false,true,,MEIO,,,,,,,,MEIO,1,,0,0,0,0,0,0,0,29,30
4200544310,true,false,false,false,false,false,false,false,false,true,BOX 04,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,10,11
4200544311,true,false,false,false,false,false,false,false,false,true,BOX 07,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,11,12
4200544312,true,false,false,false,false,false,false,false,false,true,BOX,,,,,,,,,MEIO,1,4,0,0,0,0,0,0,0,13,14
4200544313,true,false,false,false,false,false,false,false,false,true,BOX 02,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,11,12
4200544314,true,false,false,false,false,false,false,false,false,true,BOX 07,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,3,4
4200544315,true,false,false,false,false,false,false,false,false,true,BOX 4,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,25,26
4200544401,true,false,false,false,false,false,false,false,false,true,BOX 15,,,,,,,,,BOX 04,1,0,0,0,0,0,0,0,0,65,66
4200544501,true,false,false,false,false,false,false,false,false,true,BOX 17,,,,,,,,,MEIO,2,0,0,0,0,0,0,0,0,52,54
4200544901,true,false,false,false,false,false,false,false,false,true,BOX 5,,,,,,,,,MEIO,1,0,0,0,0,0,0,0,0,8,9
4200545001,true,false,true,false,false,false,false,true,false,true," BOX 23",,BOX 7,,,,,BOX 9,,BOX 9,2,0,2,0,0,0,0,1,0,49,53
4200545101,true,false,false,false,false,false,false,false,false,true,BOX 1,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,5,6
4200545301,true,false,true,false,false,false,false,false,false,true,BOX 02,,BOX 9,,,,,,,BOX 09,1,0,1,0,0,0,0,0,0,10,
4200545501,true,false,false,false,false,false,false,true,true,true," BOX 2",,,,,,,BOX 7,BOX 7,BOX 7,1,0,0,0,0,0,0,1,1,27,30
4200545502,true,false,false,false,false,false,false,false,true,true,BOX 2,,,,,,,,BOX 11,BOX 11,1,0,0,0,0,0,0,0,1,3,5
4200545503,true,false,false,false,false,false,false,false,false,true,BOX 2,,,,,,,,,BOX 11,1,0,0,0,0,0,0,0,0,9,10
4200545801,true,false,false,false,false,false,false,false,false,true,BOX 28,,,,,,,,,MEIO,2,0,0,0,0,0,0,0,0,40,41
4200545802,true,false,false,false,false,false,false,false,false,true,box 11,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,2,3
4200545803,true,false,true,false,false,false,false,false,false,true,BOX 20,,BOX 5,,,,,,,BOX 3,2,0,1,0,0,0,0,0,0,0,0
4200545804,true,false,false,false,false,false,false,false,false,true,BOX 1,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,5,6
4200545805,true,false,true,false,false,false,false,false,false,true,BOX 11,,BOX 5,,,,,,,ILHA,1,0,2,0,0,0,0,0,0,2,5
4200545806,true,false,false,false,false,false,false,false,false,true,BOX 11,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,3,4
4200545807,true,false,false,false,false,false,false,false,false,true,BOX 14,,,,,,,,,BOX 11,1,0,0,0,0,0,0,0,0,9,10
4200545901,true,false,false,false,false,false,false,false,false,true,BOX 17,,,,,,,,,MEIO,2,0,0,0,0,0,0,0,0,37,38
4200545902,true,false,false,false,false,false,false,false,false,true,BOX 11,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,2,3
4200545903,true,false,true,false,false,false,false,false,false,true,BOX 27,,BOX 10,,,,,,,BOX 3,1,0,1,0,0,0,0,0,0,30,32
4200545904,true,false,false,false,false,false,false,false,false,true,BOX 1,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,5,6
4200545905,true,false,true,false,false,false,false,false,false,true,BOX 11,,BOX 10,,,,,,,ILHA,1,0,2,0,0,0,0,0,0,2,5
4200545906,true,false,false,false,false,false,false,false,false,true,BOX 11,,,,,,,,,BOX 8,1,0,0,0,0,0,0,0,0,5,6
4200545907,true,false,false,false,false,false,false,false,false,true,BOX 11,,,,,,,,,BOX 11,1,0,0,0,0,0,0,0,0,11,12
4200546101,true,false,false,false,false,false,false,false,false,true,BOX 2,,,,,,,,,ILHA,1,0,0,0,0,0,0,0,0,7,8
4200546301,true,false,false,false,false,false,false,false,false,true,BOX 26,,,,,,,,,BOX6,2,0,0,0,0,0,0,0,0,29,31
4200546302,true,false,false,false,false,false,false,false,false,true,BOX 7,,,,,,,,,BOX 6,1,0,0,0,0,0,0,0,0,8,9
4200546303,true,true,false,false,false,false,false,true,false,true,BOX 6,PAREDE,,,,,,PAREDE,,PAREDE,1,,0,0,0,0,0,1,0,30,32
